param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 111.72298406417033
WIND 2 95.14734807688511
WIND 3 85.36790547504094
WIND 4 77.41870962270738
WIND 5 79.55729219358213
WIND 6 94.59647898948693
WIND 7 97.00434673344557
WIND 8 121.1222703918884
WIND 9 87.44790844372751
WIND 10 64.13686862515385
WIND 11 28.761537208063988
WIND 12 14.526697920331967
WIND 13 1.4663768034694586
WIND 14 2.318833622907007
WIND 15 1.5516224642490615
WIND 16 4.838711209116752
WIND 17 45.562748519398106
WIND 18 42.61102198214783
WIND 19 49.53776464729501
WIND 20 65.37739735335238
WIND 21 61.52740991395438
WIND 22 70.02802437158849
WIND 23 66.85648696683312
WIND 24 55.51057059832485
WIND 25 55.51057059832485
WIND 26 55.51057059832485
WIND 27 55.51057059832485
WIND 28 55.51057059832485
WIND 29 55.51057059832485
WIND 30 55.51057059832485
WIND 31 55.51057059832485
WIND 32 55.51057059832485
WIND 33 55.51057059832485
WIND 34 55.51057059832485
WIND 35 55.51057059832485
WIND 36 55.51057059832485
WIND 37 55.51057059832485
WIND 38 55.51057059832485
WIND 39 55.51057059832485
WIND 40 55.51057059832485
WIND 41 55.51057059832485
WIND 42 55.51057059832485
WIND 43 55.51057059832485
WIND 44 55.51057059832485
WIND 45 55.51057059832485
WIND 46 55.51057059832485
WIND 47 55.51057059832485
WIND 48 55.51057059832485
;


