param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 63.9886107798189
WIND 2 44.98714322068984
WIND 3 59.4305722855769
WIND 4 66.26506588967362
WIND 5 65.58037714762523
WIND 6 68.96868596511233
WIND 7 47.180724099362436
WIND 8 33.3232156649453
WIND 9 9.22862734658221
WIND 10 2.615975791828265
WIND 11 1.0455169050229642
WIND 12 5.445983081771414
WIND 13 4.573625311184665
WIND 14 4.981998090082976
WIND 15 52.52931784027138
WIND 16 53.237782056065
WIND 17 68.91402529437458
WIND 18 48.09549079907337
WIND 19 68.83304139577896
WIND 20 72.5929103092339
WIND 21 52.70651272475896
WIND 22 67.97532281497921
WIND 23 75.38272663784876
WIND 24 73.62206384866857
WIND 25 73.62206384866857
WIND 26 73.62206384866857
WIND 27 73.62206384866857
WIND 28 73.62206384866857
WIND 29 73.62206384866857
WIND 30 73.62206384866857
WIND 31 73.62206384866857
WIND 32 73.62206384866857
WIND 33 73.62206384866857
WIND 34 73.62206384866857
WIND 35 73.62206384866857
WIND 36 73.62206384866857
WIND 37 73.62206384866857
WIND 38 73.62206384866857
WIND 39 73.62206384866857
WIND 40 73.62206384866857
WIND 41 73.62206384866857
WIND 42 73.62206384866857
WIND 43 73.62206384866857
WIND 44 73.62206384866857
WIND 45 73.62206384866857
WIND 46 73.62206384866857
WIND 47 73.62206384866857
WIND 48 73.62206384866857
;


