param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 153.88146080286288
WIND 2 151.95516349679107
WIND 3 147.599211922276
WIND 4 134.2105895088415
WIND 5 123.37915028532575
WIND 6 135.64020872192813
WIND 7 125.7301412965825
WIND 8 132.81662046664266
WIND 9 92.48909917906046
WIND 10 76.25835203669618
WIND 11 57.98799183824286
WIND 12 88.3181592946908
WIND 13 68.4171642062251
WIND 14 55.7524099007046
WIND 15 144.5063368226245
WIND 16 93.9577067508382
WIND 17 147.86060947453606
WIND 18 85.46178163514861
WIND 19 94.39981263433245
WIND 20 99.32340532339121
WIND 21 113.90428217935201
WIND 22 99.95987152564027
WIND 23 105.25953892191166
WIND 24 123.07149694115047
WIND 25 123.07149694115047
WIND 26 123.07149694115047
WIND 27 123.07149694115047
WIND 28 123.07149694115047
WIND 29 123.07149694115047
WIND 30 123.07149694115047
WIND 31 123.07149694115047
WIND 32 123.07149694115047
WIND 33 123.07149694115047
WIND 34 123.07149694115047
WIND 35 123.07149694115047
WIND 36 123.07149694115047
WIND 37 123.07149694115047
WIND 38 123.07149694115047
WIND 39 123.07149694115047
WIND 40 123.07149694115047
WIND 41 123.07149694115047
WIND 42 123.07149694115047
WIND 43 123.07149694115047
WIND 44 123.07149694115047
WIND 45 123.07149694115047
WIND 46 123.07149694115047
WIND 47 123.07149694115047
WIND 48 123.07149694115047
;


