param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 125.73430345866687
WIND 2 114.07701012629201
WIND 3 99.5207033278636
WIND 4 102.44743991880449
WIND 5 98.20273789845197
WIND 6 117.86628010320513
WIND 7 90.53014216474583
WIND 8 100.71687386749724
WIND 9 51.67119346392042
WIND 10 37.837460620444475
WIND 11 33.133481201739265
WIND 12 44.439647026948954
WIND 13 18.930484657474853
WIND 14 33.10155163289582
WIND 15 32.400506782492904
WIND 16 36.645470799047665
WIND 17 101.81739959928484
WIND 18 90.04601386270669
WIND 19 125.83023898854006
WIND 20 138.23234676207503
WIND 21 143.65768559538776
WIND 22 141.29699725114278
WIND 23 144.40595513121264
WIND 24 133.37857384603356
WIND 25 133.37857384603356
WIND 26 133.37857384603356
WIND 27 133.37857384603356
WIND 28 133.37857384603356
WIND 29 133.37857384603356
WIND 30 133.37857384603356
WIND 31 133.37857384603356
WIND 32 133.37857384603356
WIND 33 133.37857384603356
WIND 34 133.37857384603356
WIND 35 133.37857384603356
WIND 36 133.37857384603356
WIND 37 133.37857384603356
WIND 38 133.37857384603356
WIND 39 133.37857384603356
WIND 40 133.37857384603356
WIND 41 133.37857384603356
WIND 42 133.37857384603356
WIND 43 133.37857384603356
WIND 44 133.37857384603356
WIND 45 133.37857384603356
WIND 46 133.37857384603356
WIND 47 133.37857384603356
WIND 48 133.37857384603356
;


