param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 12.084718170157203
WIND 2 5.583217946751643
WIND 3 4.988659809558726
WIND 4 6.147236936975675
WIND 5 3.123669816274014
WIND 6 2.5528356454151213
WIND 7 0.7821729176291113
WIND 8 3.246352108367137
WIND 9 0.017026499729274745
WIND 10 2.9677306559960926e-05
WIND 11 3.3298156921546255e-06
WIND 12 1.805227259978892e-05
WIND 13 2.2892906201832377e-07
WIND 14 9.960847535239737e-07
WIND 15 0.04070319921240184
WIND 16 0.18791437393053345
WIND 17 7.379184640732571
WIND 18 14.878829715273639
WIND 19 16.959008019367126
WIND 20 11.18178827836773
WIND 21 10.239727216337359
WIND 22 9.879121903233841
WIND 23 16.792868136949437
WIND 24 17.17999259797939
WIND 25 17.17999259797939
WIND 26 17.17999259797939
WIND 27 17.17999259797939
WIND 28 17.17999259797939
WIND 29 17.17999259797939
WIND 30 17.17999259797939
WIND 31 17.17999259797939
WIND 32 17.17999259797939
WIND 33 17.17999259797939
WIND 34 17.17999259797939
WIND 35 17.17999259797939
WIND 36 17.17999259797939
WIND 37 17.17999259797939
WIND 38 17.17999259797939
WIND 39 17.17999259797939
WIND 40 17.17999259797939
WIND 41 17.17999259797939
WIND 42 17.17999259797939
WIND 43 17.17999259797939
WIND 44 17.17999259797939
WIND 45 17.17999259797939
WIND 46 17.17999259797939
WIND 47 17.17999259797939
WIND 48 17.17999259797939
;


