param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 94.6966242611142
WIND 2 86.1812591131959
WIND 3 92.30073977644898
WIND 4 91.90583502903581
WIND 5 77.85082719255738
WIND 6 70.05166579170508
WIND 7 62.26715000475582
WIND 8 43.08287692075611
WIND 9 19.860788959503054
WIND 10 9.316397486292848
WIND 11 4.9025137123098785
WIND 12 22.487943830319857
WIND 13 10.74903100554816
WIND 14 16.24408340233352
WIND 15 32.177227728625596
WIND 16 34.5675184454304
WIND 17 69.02376245879947
WIND 18 58.58527768469807
WIND 19 71.70356510170915
WIND 20 82.52530500489439
WIND 21 86.92011101494859
WIND 22 88.04437534103036
WIND 23 91.67322031177953
WIND 24 72.19712652254738
WIND 25 72.19712652254738
WIND 26 72.19712652254738
WIND 27 72.19712652254738
WIND 28 72.19712652254738
WIND 29 72.19712652254738
WIND 30 72.19712652254738
WIND 31 72.19712652254738
WIND 32 72.19712652254738
WIND 33 72.19712652254738
WIND 34 72.19712652254738
WIND 35 72.19712652254738
WIND 36 72.19712652254738
WIND 37 72.19712652254738
WIND 38 72.19712652254738
WIND 39 72.19712652254738
WIND 40 72.19712652254738
WIND 41 72.19712652254738
WIND 42 72.19712652254738
WIND 43 72.19712652254738
WIND 44 72.19712652254738
WIND 45 72.19712652254738
WIND 46 72.19712652254738
WIND 47 72.19712652254738
WIND 48 72.19712652254738
;


