param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 124.41193935775776
WIND 2 114.81556740564736
WIND 3 112.6160559538447
WIND 4 95.26624213010433
WIND 5 101.46552230145454
WIND 6 116.8005842989827
WIND 7 90.00525265025965
WIND 8 116.78327102803146
WIND 9 43.04864362631557
WIND 10 41.62523862947528
WIND 11 26.4162655603288
WIND 12 42.90199584601824
WIND 13 36.57735182802104
WIND 14 55.873134916284236
WIND 15 92.88984108952508
WIND 16 72.35220115647247
WIND 17 125.86531122961851
WIND 18 86.62433883828751
WIND 19 108.16176497020152
WIND 20 111.33530922313093
WIND 21 121.36006988006025
WIND 22 118.25609639370532
WIND 23 110.79316139941062
WIND 24 109.45556420046432
WIND 25 109.45556420046432
WIND 26 109.45556420046432
WIND 27 109.45556420046432
WIND 28 109.45556420046432
WIND 29 109.45556420046432
WIND 30 109.45556420046432
WIND 31 109.45556420046432
WIND 32 109.45556420046432
WIND 33 109.45556420046432
WIND 34 109.45556420046432
WIND 35 109.45556420046432
WIND 36 109.45556420046432
WIND 37 109.45556420046432
WIND 38 109.45556420046432
WIND 39 109.45556420046432
WIND 40 109.45556420046432
WIND 41 109.45556420046432
WIND 42 109.45556420046432
WIND 43 109.45556420046432
WIND 44 109.45556420046432
WIND 45 109.45556420046432
WIND 46 109.45556420046432
WIND 47 109.45556420046432
WIND 48 109.45556420046432
;


