param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 28.39475904833987
WIND 2 28.36152704905141
WIND 3 13.049470572135583
WIND 4 24.319408962942216
WIND 5 15.714448365296718
WIND 6 9.08566139304452
WIND 7 6.787948099982533
WIND 8 10.25147306291426
WIND 9 1.4922008843129166
WIND 10 0.009374761735165294
WIND 11 0.0008160767892348985
WIND 12 0.00012588052592832355
WIND 13 0.005118311771113326
WIND 14 0.007645622371882155
WIND 15 0.0838643763420862
WIND 16 0.06200782384931926
WIND 17 3.5119748043057033
WIND 18 2.8819882401995875
WIND 19 8.436082659143267
WIND 20 9.604743507085121
WIND 21 16.057278181439916
WIND 22 14.772888719593766
WIND 23 16.295113163992593
WIND 24 11.616484209922351
WIND 25 11.616484209922351
WIND 26 11.616484209922351
WIND 27 11.616484209922351
WIND 28 11.616484209922351
WIND 29 11.616484209922351
WIND 30 11.616484209922351
WIND 31 11.616484209922351
WIND 32 11.616484209922351
WIND 33 11.616484209922351
WIND 34 11.616484209922351
WIND 35 11.616484209922351
WIND 36 11.616484209922351
WIND 37 11.616484209922351
WIND 38 11.616484209922351
WIND 39 11.616484209922351
WIND 40 11.616484209922351
WIND 41 11.616484209922351
WIND 42 11.616484209922351
WIND 43 11.616484209922351
WIND 44 11.616484209922351
WIND 45 11.616484209922351
WIND 46 11.616484209922351
WIND 47 11.616484209922351
WIND 48 11.616484209922351
;


