param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 129.48374804854126
WIND 2 113.96467061098923
WIND 3 110.57409700338833
WIND 4 114.20577928771978
WIND 5 98.58953168195075
WIND 6 118.13090404464185
WIND 7 116.35360984004882
WIND 8 128.70041070650964
WIND 9 48.73869916005719
WIND 10 9.094222659562545
WIND 11 13.497818825248562
WIND 12 59.7967711230932
WIND 13 42.199449397167015
WIND 14 40.86447820491753
WIND 15 66.99638593089121
WIND 16 41.99628009842241
WIND 17 118.67431128154547
WIND 18 84.15527752404302
WIND 19 118.655399009391
WIND 20 136.887303609987
WIND 21 137.11394131643598
WIND 22 115.39116233631067
WIND 23 117.03801398207803
WIND 24 134.01943062053246
WIND 25 134.01943062053246
WIND 26 134.01943062053246
WIND 27 134.01943062053246
WIND 28 134.01943062053246
WIND 29 134.01943062053246
WIND 30 134.01943062053246
WIND 31 134.01943062053246
WIND 32 134.01943062053246
WIND 33 134.01943062053246
WIND 34 134.01943062053246
WIND 35 134.01943062053246
WIND 36 134.01943062053246
WIND 37 134.01943062053246
WIND 38 134.01943062053246
WIND 39 134.01943062053246
WIND 40 134.01943062053246
WIND 41 134.01943062053246
WIND 42 134.01943062053246
WIND 43 134.01943062053246
WIND 44 134.01943062053246
WIND 45 134.01943062053246
WIND 46 134.01943062053246
WIND 47 134.01943062053246
WIND 48 134.01943062053246
;


