param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 144.54698795255027
WIND 2 147.23951061292186
WIND 3 140.23060370888956
WIND 4 130.9975249694726
WIND 5 126.50162200153434
WIND 6 152.90890488749005
WIND 7 138.92731016155426
WIND 8 152.142507853232
WIND 9 102.04740950767786
WIND 10 78.24421982462468
WIND 11 83.93068968569415
WIND 12 122.54913162765837
WIND 13 67.93221173677215
WIND 14 91.25447191196574
WIND 15 160.04961420967237
WIND 16 109.36403979299817
WIND 17 165.69197392274475
WIND 18 107.25248768837137
WIND 19 136.7260892575447
WIND 20 152.04860928758623
WIND 21 150.8308461715083
WIND 22 138.7415916633998
WIND 23 138.20023031218358
WIND 24 131.14872388056986
WIND 25 131.14872388056986
WIND 26 131.14872388056986
WIND 27 131.14872388056986
WIND 28 131.14872388056986
WIND 29 131.14872388056986
WIND 30 131.14872388056986
WIND 31 131.14872388056986
WIND 32 131.14872388056986
WIND 33 131.14872388056986
WIND 34 131.14872388056986
WIND 35 131.14872388056986
WIND 36 131.14872388056986
WIND 37 131.14872388056986
WIND 38 131.14872388056986
WIND 39 131.14872388056986
WIND 40 131.14872388056986
WIND 41 131.14872388056986
WIND 42 131.14872388056986
WIND 43 131.14872388056986
WIND 44 131.14872388056986
WIND 45 131.14872388056986
WIND 46 131.14872388056986
WIND 47 131.14872388056986
WIND 48 131.14872388056986
;


