param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 32.50393313640059
WIND 2 37.57211842526409
WIND 3 43.269143205515434
WIND 4 49.53444446776679
WIND 5 50.746909912132516
WIND 6 36.76323370244915
WIND 7 10.474342582770694
WIND 8 8.578833701680663
WIND 9 1.0136206897122633
WIND 10 0.033526054099718296
WIND 11 0.00011395555390834037
WIND 12 0.0002938187886428523
WIND 13 0.07074138704015809
WIND 14 1.5771833068817245
WIND 15 7.401677383555459
WIND 16 6.22097106847674
WIND 17 34.7494837943063
WIND 18 35.86236942502736
WIND 19 65.80342005106591
WIND 20 74.18170164154125
WIND 21 72.18133368674879
WIND 22 62.16532423935188
WIND 23 79.74899364920465
WIND 24 74.4066525980993
WIND 25 74.4066525980993
WIND 26 74.4066525980993
WIND 27 74.4066525980993
WIND 28 74.4066525980993
WIND 29 74.4066525980993
WIND 30 74.4066525980993
WIND 31 74.4066525980993
WIND 32 74.4066525980993
WIND 33 74.4066525980993
WIND 34 74.4066525980993
WIND 35 74.4066525980993
WIND 36 74.4066525980993
WIND 37 74.4066525980993
WIND 38 74.4066525980993
WIND 39 74.4066525980993
WIND 40 74.4066525980993
WIND 41 74.4066525980993
WIND 42 74.4066525980993
WIND 43 74.4066525980993
WIND 44 74.4066525980993
WIND 45 74.4066525980993
WIND 46 74.4066525980993
WIND 47 74.4066525980993
WIND 48 74.4066525980993
;


