param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 128.84354948021428
WIND 2 133.75380956640257
WIND 3 113.97060869587982
WIND 4 108.06552612130218
WIND 5 107.65191491016763
WIND 6 125.53729822642904
WIND 7 108.11345181468022
WIND 8 114.13353649487316
WIND 9 74.1314211731325
WIND 10 31.02105252025067
WIND 11 28.424076008458872
WIND 12 40.12613270323171
WIND 13 26.69996711409574
WIND 14 45.68218769814718
WIND 15 102.2801581934664
WIND 16 80.73074249654897
WIND 17 127.82890109910677
WIND 18 96.8263660584724
WIND 19 132.89289326648077
WIND 20 148.74044556103192
WIND 21 145.10444727262689
WIND 22 124.93781214413866
WIND 23 142.05917423729576
WIND 24 123.02818944188465
WIND 25 123.02818944188465
WIND 26 123.02818944188465
WIND 27 123.02818944188465
WIND 28 123.02818944188465
WIND 29 123.02818944188465
WIND 30 123.02818944188465
WIND 31 123.02818944188465
WIND 32 123.02818944188465
WIND 33 123.02818944188465
WIND 34 123.02818944188465
WIND 35 123.02818944188465
WIND 36 123.02818944188465
WIND 37 123.02818944188465
WIND 38 123.02818944188465
WIND 39 123.02818944188465
WIND 40 123.02818944188465
WIND 41 123.02818944188465
WIND 42 123.02818944188465
WIND 43 123.02818944188465
WIND 44 123.02818944188465
WIND 45 123.02818944188465
WIND 46 123.02818944188465
WIND 47 123.02818944188465
WIND 48 123.02818944188465
;


