param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 82.00333061806637
WIND 2 101.07838925594672
WIND 3 107.39461909127436
WIND 4 72.05586450063439
WIND 5 92.37804897144804
WIND 6 129.56987354492466
WIND 7 126.93236474018711
WIND 8 147.6481720049381
WIND 9 82.79161665069628
WIND 10 64.21016920603485
WIND 11 53.11349805514659
WIND 12 87.58864350772826
WIND 13 37.53794929368683
WIND 14 36.6147268695474
WIND 15 76.75194680074337
WIND 16 24.20396954653492
WIND 17 45.35511118247012
WIND 18 54.87910303240778
WIND 19 76.78437089743996
WIND 20 79.40231825678711
WIND 21 99.28018591361321
WIND 22 88.89825570417453
WIND 23 96.89502167061404
WIND 24 94.65848130863316
WIND 25 94.65848130863316
WIND 26 94.65848130863316
WIND 27 94.65848130863316
WIND 28 94.65848130863316
WIND 29 94.65848130863316
WIND 30 94.65848130863316
WIND 31 94.65848130863316
WIND 32 94.65848130863316
WIND 33 94.65848130863316
WIND 34 94.65848130863316
WIND 35 94.65848130863316
WIND 36 94.65848130863316
WIND 37 94.65848130863316
WIND 38 94.65848130863316
WIND 39 94.65848130863316
WIND 40 94.65848130863316
WIND 41 94.65848130863316
WIND 42 94.65848130863316
WIND 43 94.65848130863316
WIND 44 94.65848130863316
WIND 45 94.65848130863316
WIND 46 94.65848130863316
WIND 47 94.65848130863316
WIND 48 94.65848130863316
;


