param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 137.3723867047244
WIND 2 135.65061319704876
WIND 3 137.0834476539664
WIND 4 130.28794352449822
WIND 5 125.0572131250694
WIND 6 147.86627399299581
WIND 7 138.94370425533444
WIND 8 161.15378706884485
WIND 9 103.38432219250565
WIND 10 87.49689538553508
WIND 11 62.686785185457495
WIND 12 120.88223062360731
WIND 13 62.934910893566546
WIND 14 53.92183219563891
WIND 15 103.28510640375985
WIND 16 95.17821026142775
WIND 17 125.28165628038533
WIND 18 87.55101997557969
WIND 19 102.81206717735222
WIND 20 111.25544206302482
WIND 21 107.009125540777
WIND 22 120.3207201152397
WIND 23 125.5848158114686
WIND 24 96.6870856456534
WIND 25 96.6870856456534
WIND 26 96.6870856456534
WIND 27 96.6870856456534
WIND 28 96.6870856456534
WIND 29 96.6870856456534
WIND 30 96.6870856456534
WIND 31 96.6870856456534
WIND 32 96.6870856456534
WIND 33 96.6870856456534
WIND 34 96.6870856456534
WIND 35 96.6870856456534
WIND 36 96.6870856456534
WIND 37 96.6870856456534
WIND 38 96.6870856456534
WIND 39 96.6870856456534
WIND 40 96.6870856456534
WIND 41 96.6870856456534
WIND 42 96.6870856456534
WIND 43 96.6870856456534
WIND 44 96.6870856456534
WIND 45 96.6870856456534
WIND 46 96.6870856456534
WIND 47 96.6870856456534
WIND 48 96.6870856456534
;


