param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 160.7060830923606
WIND 2 156.8358384923025
WIND 3 153.63387080114944
WIND 4 147.28481962148393
WIND 5 138.80118515610246
WIND 6 164.27229605874868
WIND 7 146.50981306747767
WIND 8 182.9245
WIND 9 123.91969263053721
WIND 10 114.71495515307143
WIND 11 113.26360168368618
WIND 12 181.20157944563817
WIND 13 113.27112054641785
WIND 14 104.1435625582773
WIND 15 181.18440402136426
WIND 16 118.36270372976162
WIND 17 182.9245
WIND 18 111.56966262448755
WIND 19 144.88631403804203
WIND 20 156.94024911793454
WIND 21 160.2254424510074
WIND 22 158.23652985398064
WIND 23 155.16050286804185
WIND 24 148.51107008259913
WIND 25 148.51107008259913
WIND 26 148.51107008259913
WIND 27 148.51107008259913
WIND 28 148.51107008259913
WIND 29 148.51107008259913
WIND 30 148.51107008259913
WIND 31 148.51107008259913
WIND 32 148.51107008259913
WIND 33 148.51107008259913
WIND 34 148.51107008259913
WIND 35 148.51107008259913
WIND 36 148.51107008259913
WIND 37 148.51107008259913
WIND 38 148.51107008259913
WIND 39 148.51107008259913
WIND 40 148.51107008259913
WIND 41 148.51107008259913
WIND 42 148.51107008259913
WIND 43 148.51107008259913
WIND 44 148.51107008259913
WIND 45 148.51107008259913
WIND 46 148.51107008259913
WIND 47 148.51107008259913
WIND 48 148.51107008259913
;


