param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
WIND 25 0.0
WIND 26 0.0
WIND 27 0.0
WIND 28 0.0
WIND 29 0.0
WIND 30 0.0
WIND 31 0.0
WIND 32 0.0
WIND 33 0.0
WIND 34 0.0
WIND 35 0.0
WIND 36 0.0
WIND 37 0.0
WIND 38 0.0
WIND 39 0.0
WIND 40 0.0
WIND 41 0.0
WIND 42 0.0
WIND 43 0.0
WIND 44 0.0
WIND 45 0.0
WIND 46 0.0
WIND 47 0.0
WIND 48 0.0
;


param MaxNondispatchablePower := 
WIND 1 123.785006392479
WIND 2 122.060455185462
WIND 3 104.00060527192753
WIND 4 96.57511778180901
WIND 5 85.8811257815273
WIND 6 107.59477005658921
WIND 7 108.47530080698841
WIND 8 138.8329485813907
WIND 9 71.60827512547486
WIND 10 51.595520228330024
WIND 11 7.031843034367276
WIND 12 39.634385044677494
WIND 13 30.60235480981242
WIND 14 26.32191818177975
WIND 15 65.4964867456726
WIND 16 52.523015833409126
WIND 17 88.17468476793778
WIND 18 67.80881922788556
WIND 19 67.26510666439792
WIND 20 69.94719708389817
WIND 21 58.18673770804154
WIND 22 80.89111788153593
WIND 23 98.60763541658064
WIND 24 105.92852574217225
WIND 25 105.92852574217225
WIND 26 105.92852574217225
WIND 27 105.92852574217225
WIND 28 105.92852574217225
WIND 29 105.92852574217225
WIND 30 105.92852574217225
WIND 31 105.92852574217225
WIND 32 105.92852574217225
WIND 33 105.92852574217225
WIND 34 105.92852574217225
WIND 35 105.92852574217225
WIND 36 105.92852574217225
WIND 37 105.92852574217225
WIND 38 105.92852574217225
WIND 39 105.92852574217225
WIND 40 105.92852574217225
WIND 41 105.92852574217225
WIND 42 105.92852574217225
WIND 43 105.92852574217225
WIND 44 105.92852574217225
WIND 45 105.92852574217225
WIND 46 105.92852574217225
WIND 47 105.92852574217225
WIND 48 105.92852574217225
;


