param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
;


param MaxNondispatchablePower := 
WIND 1 41.65051976574981
WIND 2 50.905548099584685
WIND 3 46.1481329718836
WIND 4 40.52596012457304
WIND 5 38.681359093942355
WIND 6 42.31751361138089
WIND 7 31.985932089581993
WIND 8 41.04244901664319
WIND 9 25.91310449860743
WIND 10 12.456143284364385
WIND 11 5.340619970375796
WIND 12 11.088095479757648
WIND 13 8.562242869887735
WIND 14 12.321212524611052
WIND 15 30.630463513214284
WIND 16 16.901620215663222
WIND 17 47.052634712080305
WIND 18 38.524511520203326
WIND 19 44.68283153044787
WIND 20 46.4466822959124
WIND 21 50.421974775435764
WIND 22 49.501008046967826
WIND 23 48.1235693103428
WIND 24 44.53807259038581
;


