param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
;


param MaxNondispatchablePower := 
WIND 1 78.14383541025342
WIND 2 77.5341976132051
WIND 3 75.8556554032036
WIND 4 69.78636428543824
WIND 5 67.94994750454583
WIND 6 80.07504801760928
WIND 7 70.34636025222909
WIND 8 86.08774694501122
WIND 9 58.959511101218496
WIND 10 55.76095039159095
WIND 11 46.23387175201372
WIND 12 80.6989091261511
WIND 13 52.001636150643485
WIND 14 49.389209042486755
WIND 15 86.05802214766072
WIND 16 57.44837844692493
WIND 17 86.96161004748407
WIND 18 55.195969809356875
WIND 19 72.14757920892302
WIND 20 77.9928973870353
WIND 21 80.22498512455068
WIND 22 79.77189713806182
WIND 23 79.17930401337904
WIND 24 76.69947129816995
;


