param MinNondispatchablePower := 
WIND 1 0.0
WIND 2 0.0
WIND 3 0.0
WIND 4 0.0
WIND 5 0.0
WIND 6 0.0
WIND 7 0.0
WIND 8 0.0
WIND 9 0.0
WIND 10 0.0
WIND 11 0.0
WIND 12 0.0
WIND 13 0.0
WIND 14 0.0
WIND 15 0.0
WIND 16 0.0
WIND 17 0.0
WIND 18 0.0
WIND 19 0.0
WIND 20 0.0
WIND 21 0.0
WIND 22 0.0
WIND 23 0.0
WIND 24 0.0
;


param MaxNondispatchablePower := 
WIND 1 11.346622277856433
WIND 2 8.218586131859388
WIND 3 8.911207470515228
WIND 4 10.656986897544773
WIND 5 6.559835009750441
WIND 6 12.11171110259049
WIND 7 9.31970349471385
WIND 8 11.057913735315752
WIND 9 2.774961687907234
WIND 10 0.3272693306899072
WIND 11 0.22015091084822416
WIND 12 0.3816662286471981
WIND 13 1.668153219876031
WIND 14 1.0826933199030122
WIND 15 4.256404233927938
WIND 16 4.381117722823183
WIND 17 12.064452408656056
WIND 18 11.167339123552068
WIND 19 16.190801688383385
WIND 20 18.85015609490457
WIND 21 25.482175914120333
WIND 22 24.7485386936852
WIND 23 27.458968059615316
WIND 24 27.78771588727511
;


